zip,income,pop,unemp_pct,bb_pct,agency_cnt,agency_density,affluence
21921,84608,45698,0.039,0.737,0.0,0.0,94.3
21930,-666666666,30,0.0,1.0,0.0,0.0,17.8
22003,134109,58154,0.038,0.847,3.0,0.052,95.5
22015,166016,44730,0.057,0.933,0.0,0.0,94.2
22025,135957,18934,0.049,0.931,0.0,0.0,89.7
22026,114512,21025,0.054,0.874,0.0,0.0,90.3
22027,250001,1781,0.0,0.976,0.0,0.0,77.4
22030,139885,60855,0.053,0.921,15.0,0.246,95.8
22031,129743,36586,0.027,0.909,12.0,0.328,93.1
22032,175913,29172,0.031,0.931,4.0,0.137,92.0
22033,134532,38676,0.031,0.907,3.0,0.078,93.4
22035,-666666666,0,-6666666.66,,0.0,0.0,0.0
22039,250001,19034,0.047,0.933,15.0,0.788,89.7
22041,91075,29764,0.058,0.78,3.0,0.101,92.1
22042,135578,34631,0.057,0.88,11.0,0.318,92.8
22043,143836,25658,0.021,0.88,0.0,0.0,91.3
22044,100129,14001,0.065,0.805,5.0,0.357,88.1
22046,175446,18117,0.051,0.925,6.0,0.331,89.5
22060,102162,10261,0.099,0.901,0.0,0.0,86.5
22066,250001,16884,0.036,0.93,15.0,0.888,89.1
22079,140817,36523,0.035,0.896,0.0,0.0,93.1
22101,250001,31306,0.025,0.924,58.0,1.853,92.3
22102,153816,28577,0.039,0.912,47.0,1.645,91.8
22124,216712,18915,0.017,0.91,13.0,0.687,89.7
22125,166250,839,0.011,0.888,0.0,0.0,73.5
22134,67965,7785,0.049,0.847,0.0,0.0,85.1
22150,120406,27770,0.06,0.762,3.0,0.108,91.7
22151,160187,17376,0.048,0.863,4.0,0.23,89.3
22152,159557,29066,0.028,0.908,0.0,0.0,91.9
22153,169638,32656,0.06,0.94,3.0,0.092,92.5
22172,113043,12046,0.097,0.835,0.0,0.0,87.4
22180,181467,26506,0.033,0.908,0.0,0.0,91.5
22181,212156,15529,0.028,0.925,0.0,0.0,88.7
22182,200038,27592,0.028,0.93,21.0,0.761,91.7
22191,107993,73755,0.061,0.847,0.0,0.0,96.8
22192,122005,59034,0.047,0.883,3.0,0.051,95.6
22193,119273,83798,0.043,0.857,0.0,0.0,97.4
22201,141736,38419,0.027,0.895,70.0,1.822,93.4
22202,141933,27352,0.022,0.879,16.0,0.585,91.6
22203,132402,25921,0.041,0.814,12.0,0.463,91.3
22204,109277,51971,0.042,0.815,16.0,0.308,95.0
22205,192951,17566,0.019,0.89,16.0,0.911,89.3
22206,136472,20678,0.032,0.865,11.0,0.532,90.2
22207,237126,35186,0.024,0.907,25.0,0.711,92.9
22209,110824,13725,0.055,0.859,46.0,3.352,88.0
22211,234250,1086,0.2,1.0,0.0,0.0,74.9
22213,169201,4063,0.024,0.973,0.0,0.0,81.7
22214,-666666666,0,-6666666.66,,0.0,0.0,0.0
22301,188211,13830,0.017,0.917,10.0,0.723,88.1
22302,127037,18277,0.041,0.845,3.0,0.164,89.5
22303,103822,16566,0.036,0.863,0.0,0.0,89.0
22304,97629,48577,0.048,0.777,13.0,0.268,94.6
22305,109124,17721,0.034,0.767,12.0,0.677,89.4
22306,95026,31471,0.066,0.8,0.0,0.0,92.3
22307,140559,10205,0.045,0.855,16.0,1.568,86.5
22308,204177,13660,0.031,0.915,10.0,0.732,88.0
22309,101556,34948,0.041,0.819,3.0,0.086,92.9
22310,160872,29120,0.037,0.903,10.0,0.343,91.9
22311,84759,19340,0.043,0.733,0.0,0.0,89.8
22312,105044,26366,0.041,0.818,0.0,0.0,91.4
22314,144359,35696,0.025,0.86,166.0,4.65,93.0
22315,156230,28725,0.023,0.908,4.0,0.139,91.9
22401,85432,28201,0.046,0.796,4.0,0.142,91.8
22405,128315,36093,0.033,0.892,0.0,0.0,93.1
22406,124357,26248,0.042,0.813,0.0,0.0,91.4
22407,105218,64273,0.049,0.883,0.0,0.0,96.1
22408,114598,31050,0.046,0.887,0.0,0.0,92.3
22427,76635,4301,0.048,0.57,0.0,0.0,82.0
22432,64091,210,0.0,0.247,0.0,0.0,66.3
22433,76156,237,0.0,0.569,0.0,0.0,67.0
22435,63000,2447,0.011,0.63,0.0,0.0,79.1
22436,60833,719,0.143,0.188,0.0,0.0,72.7
22437,101528,631,0.017,0.511,0.0,0.0,72.0
22438,113125,261,0.084,0.074,0.0,0.0,67.5
22443,57366,10026,0.083,0.632,0.0,0.0,86.4
22448,99375,658,0.071,0.975,0.0,0.0,72.3
22454,48377,2278,0.071,0.693,0.0,0.0,78.7
22460,63845,1797,0.0,0.506,0.0,0.0,77.5
22469,70159,1986,0.016,0.35,0.0,0.0,78.0
22472,-666666666,968,-6666666.66,,0.0,0.0,35.7
22473,70260,5646,0.053,0.467,0.0,0.0,83.4
22476,51538,332,0.0,0.253,0.0,0.0,68.7
22480,86563,875,0.0,0.708,0.0,0.0,73.7
22482,49733,3171,0.075,0.498,0.0,0.0,80.4
22485,110657,26810,0.037,0.719,0.0,0.0,91.5
22488,-666666666,807,0.0,0.497,0.0,0.0,34.8
22503,70993,4046,0.183,0.305,0.0,0.0,81.7
22504,-666666666,117,0.0,0.0,0.0,0.0,24.8
22508,113733,15608,0.031,0.798,0.0,0.0,88.7
22509,28598,102,0.0,0.339,0.0,0.0,62.6
22511,79688,1037,0.111,0.476,0.0,0.0,74.6
22514,74063,2397,0.049,0.376,0.0,0.0,79.0
22520,69063,5014,0.1,0.55,0.0,0.0,82.8
22529,80833,144,0.0,1.0,0.0,0.0,64.4
22534,105625,3337,0.054,0.367,0.0,0.0,80.7
22535,119135,602,0.0,0.483,0.0,0.0,71.8
22538,-666666666,278,0.276,0.246,0.0,0.0,29.3
22539,88984,1607,0.0,0.68,0.0,0.0,76.9
22542,89944,2223,0.064,0.385,0.0,0.0,78.6
22546,89097,17857,0.046,0.601,0.0,0.0,89.4
22548,-666666666,25,-6666666.66,1.0,0.0,0.0,16.9
22551,106497,23366,0.089,0.734,0.0,0.0,90.8
22553,131416,16960,0.036,0.871,0.0,0.0,89.1
22554,148268,64605,0.033,0.894,0.0,0.0,96.1
22556,127713,31783,0.053,0.856,0.0,0.0,92.4
22560,65357,6523,0.059,0.514,0.0,0.0,84.2
22567,99000,2861,0.01,0.419,0.0,0.0,79.9
22572,61294,6802,0.038,0.459,0.0,0.0,84.4
22576,96250,1737,0.047,0.654,0.0,0.0,77.3
22578,80938,2346,0.024,0.614,0.0,0.0,78.9
22580,91328,4956,0.027,0.475,0.0,0.0,82.7
22601,66542,29385,0.056,0.694,0.0,0.0,92.0
22602,99534,32176,0.039,0.686,0.0,0.0,92.5
22603,79260,17748,0.035,0.517,0.0,0.0,89.4
22610,78065,1870,0.017,0.573,0.0,0.0,77.7
22611,117525,9292,0.04,0.589,0.0,0.0,86.0
22620,112446,2649,0.022,0.545,0.0,0.0,79.5
22623,73702,859,0.052,0.734,0.0,0.0,73.6
22624,90117,3193,0.062,0.635,0.0,0.0,80.5
22625,96818,3126,0.014,0.607,0.0,0.0,80.4
22627,124063,902,0.065,0.619,0.0,0.0,73.9
22630,84513,35211,0.053,0.775,0.0,0.0,92.9
22637,80219,2049,0.043,0.122,0.0,0.0,78.2
22639,81890,619,0.04,0.086,0.0,0.0,71.9
22640,99708,499,0.083,0.797,0.0,0.0,70.8
22641,-666666666,136,0.0,0.691,0.0,0.0,25.6
22642,108807,4130,0.036,0.755,0.0,0.0,81.8
22643,-666666666,133,0.0,0.224,0.0,0.0,25.4
22644,74839,2592,0.009,0.711,0.0,0.0,79.4
22645,81354,4344,0.009,0.455,0.0,0.0,82.1
22646,-666666666,0,-6666666.66,,0.0,0.0,0.0
22650,68852,998,0.038,0.441,0.0,0.0,74.4
22652,98125,1529,0.078,0.733,0.0,0.0,76.6
22654,72500,993,0.0,0.5,0.0,0.0,74.4
22655,106030,22393,0.06,0.786,0.0,0.0,90.6
22656,110903,5162,0.021,0.787,0.0,0.0,83.0
22657,66152,12047,0.025,0.65,0.0,0.0,87.4
22660,74010,1441,0.006,0.531,0.0,0.0,76.3
22663,89265,1458,0.024,0.456,0.0,0.0,76.4
22664,58250,9681,0.037,0.734,0.0,0.0,86.2
22701,93910,37575,0.029,0.722,0.0,0.0,93.3
22709,117708,1119,0.103,0.368,0.0,0.0,75.0
22711,92639,140,0.0,0.0,0.0,0.0,64.3
22712,104375,9745,0.028,0.681,0.0,0.0,86.3
22713,83897,1932,0.0,0.309,0.0,0.0,77.9
22714,94815,785,0.0,0.187,0.0,0.0,73.2
22715,100278,1627,0.033,0.681,0.0,0.0,77.0
22716,136748,1066,0.0,0.382,0.0,0.0,74.8
22718,83750,646,0.0,0.115,0.0,0.0,72.2
22719,79250,307,0.0,0.25,0.0,0.0,68.3
22720,164583,1531,0.01,0.24,0.0,0.0,76.6
22722,-666666666,399,0.0,0.196,0.0,0.0,31.1
22723,-666666666,56,0.0,0.0,0.0,0.0,21.0
22724,165714,2416,0.029,0.706,0.0,0.0,79.0
22725,-666666666,94,0.0,0.0,0.0,0.0,23.7
22726,85865,606,0.0,0.0,0.0,0.0,71.8
22727,70694,5785,0.051,0.395,0.0,0.0,83.5
22728,107354,3214,0.011,0.137,0.0,0.0,80.5
22729,-666666666,1264,0.0,0.0,0.0,0.0,37.1
22730,-666666666,251,0.163,0.254,0.0,0.0,28.7
22731,83517,354,0.0,0.745,0.0,0.0,69.0
22732,-666666666,237,0.04,0.148,0.0,0.0,28.4
22733,69536,1828,0.094,0.252,0.0,0.0,77.6
22734,81545,3872,0.05,0.59,0.0,0.0,81.5
22735,71500,1851,0.028,0.384,0.0,0.0,77.6
22736,-666666666,948,0.0,0.041,0.0,0.0,35.6
22737,96555,3062,0.0,0.613,0.0,0.0,80.2
22738,89896,848,0.0,0.155,0.0,0.0,73.6
22740,96220,873,0.076,0.595,0.0,0.0,73.7
22741,140038,371,0.106,0.805,0.0,0.0,69.3
22742,99102,1514,0.027,0.175,0.0,0.0,76.6
22743,-666666666,189,0.0,0.136,0.0,0.0,27.3
22746,135788,625,0.08,0.106,0.0,0.0,72.0
22747,103654,1384,0.085,0.506,0.0,0.0,76.1
22749,-666666666,176,0.0,0.688,0.0,0.0,26.9
22801,70779,39870,0.058,0.731,9.0,0.226,93.6
22802,62116,29370,0.048,0.683,0.0,0.0,92.0
22807,-666666666,5520,0.093,1.0,0.0,0.0,44.8
22810,61346,505,0.0,0.76,0.0,0.0,70.9
22811,52115,394,0.0,0.326,0.0,0.0,69.6
22812,83858,10121,0.035,0.684,0.0,0.0,86.5
22815,70598,8716,0.012,0.56,0.0,0.0,85.7
22820,-666666666,211,0.245,0.202,0.0,0.0,27.8
22821,81667,6074,0.019,0.464,0.0,0.0,83.8
22824,59629,6061,0.047,0.612,0.0,0.0,83.8
22827,67425,10357,0.023,0.603,0.0,0.0,86.6
22830,61330,2259,0.046,0.153,0.0,0.0,78.7
22831,51181,447,0.0,0.633,0.0,0.0,70.3
22832,63125,952,0.021,0.591,0.0,0.0,74.2
22834,89716,1074,0.0,0.417,0.0,0.0,74.8
22835,57365,11358,0.032,0.529,0.0,0.0,87.1
22840,93580,5231,0.013,0.82,0.0,0.0,83.0
22841,75978,3001,0.032,0.347,0.0,0.0,80.1
22842,56410,5763,0.064,0.635,0.0,0.0,83.5
22843,99286,2870,0.058,0.276,0.0,0.0,79.9
22844,63061,4674,0.066,0.6,0.0,0.0,82.4
22845,-666666666,54,-6666666.66,0.87,0.0,0.0,20.8
22846,110987,1727,0.038,0.778,0.0,0.0,77.3
22847,70000,700,0.024,0.658,0.0,0.0,72.6
22849,66748,5291,0.062,0.562,0.0,0.0,83.1
22850,88542,1386,0.023,0.442,0.0,0.0,76.1
22851,57662,5894,0.083,0.642,0.0,0.0,83.6
22853,61415,4876,0.099,0.488,0.0,0.0,82.7
22901,91154,36922,0.031,0.753,11.0,0.298,93.2
22902,91162,24396,0.036,0.766,37.0,1.517,91.0
22903,64352,39925,0.053,0.719,0.0,0.0,93.6
22904,250001,5795,0.105,0.0,0.0,0.0,83.6
22908,-666666666,0,-6666666.66,,0.0,0.0,0.0
22911,121556,18985,0.023,0.779,0.0,0.0,89.7
22920,100760,3744,0.006,0.554,0.0,0.0,81.3
22922,56992,2255,0.064,0.349,0.0,0.0,78.7
22923,108796,6727,0.029,0.715,0.0,0.0,84.3
22931,106875,219,0.19,0.539,0.0,0.0,66.6
22932,115054,9182,0.024,0.798,0.0,0.0,85.9
22935,103309,962,0.021,0.528,0.0,0.0,74.2
22936,139095,6478,0.02,0.75,0.0,0.0,84.1
22937,77375,1556,0.076,0.51,0.0,0.0,76.7
22938,95750,899,0.019,0.662,0.0,0.0,73.9
22939,81765,7148,0.029,0.71,0.0,0.0,84.6
22940,93583,935,0.0,0.605,0.0,0.0,74.1
22942,97569,10115,0.055,0.65,0.0,0.0,86.5
22943,101111,627,0.0,0.535,0.0,0.0,72.0
22946,-666666666,148,0.253,0.604,0.0,0.0,26.0
22947,126944,5201,0.036,0.694,0.0,0.0,83.0
22948,50909,100,0.0,0.167,0.0,0.0,62.5
22949,50234,1260,0.034,0.474,0.0,0.0,75.6
22952,80625,1500,0.023,0.706,0.0,0.0,76.5
22957,-666666666,0,-6666666.66,,0.0,0.0,0.0
22958,94402,2188,0.009,0.859,0.0,0.0,78.5
22959,110066,1802,0.069,0.631,0.0,0.0,77.5
22960,79081,10877,0.04,0.687,0.0,0.0,86.8
22963,100761,16786,0.022,0.825,0.0,0.0,89.1
22964,118125,206,0.0,0.429,0.0,0.0,66.2
22967,69250,2647,0.06,0.374,0.0,0.0,79.5
22968,83429,10603,0.014,0.835,3.0,0.283,86.7
22969,93611,1675,0.106,0.519,0.0,0.0,77.1
22971,76151,2349,0.047,0.653,0.0,0.0,78.9
22972,202946,324,0.0,0.396,0.0,0.0,68.6
22973,73579,5980,0.057,0.591,0.0,0.0,83.7
22974,108859,5123,0.012,0.755,0.0,0.0,82.9
22976,43041,136,0.202,0.0,0.0,0.0,64.1
22980,63176,32756,0.032,0.721,0.0,0.0,92.6
22989,-666666666,103,0.0,0.613,0.0,0.0,24.1
23002,64083,10657,0.055,0.512,0.0,0.0,86.7
23004,54318,878,0.0,0.42,0.0,0.0,73.8
23005,90049,19454,0.03,0.714,3.0,0.154,89.8
23009,91923,8203,0.034,0.398,0.0,0.0,85.4
23011,125799,1596,0.0,0.659,0.0,0.0,76.9
23015,109648,4384,0.039,0.366,0.0,0.0,82.1
23021,-666666666,0,-6666666.66,,0.0,0.0,0.0
23022,43568,1130,0.182,0.392,0.0,0.0,75.1
23023,80521,520,0.133,0.085,0.0,0.0,71.0
23024,96738,10770,0.022,0.283,0.0,0.0,86.8
23025,48250,686,0.0,0.314,0.0,0.0,72.5
23027,88417,1727,0.01,0.385,0.0,0.0,77.3
23030,72917,4385,0.046,0.31,0.0,0.0,82.1
23032,88802,178,0.05,0.05,0.0,0.0,65.5
23035,80339,1549,0.069,0.441,0.0,0.0,76.7
23038,74318,1487,0.034,0.407,0.0,0.0,76.5
23039,144432,1101,0.051,0.397,0.0,0.0,74.9
23040,55019,4491,0.049,0.234,0.0,0.0,82.2
23043,69162,1528,0.108,0.672,0.0,0.0,76.6
23045,70833,93,0.0,0.0,0.0,0.0,62.1
23047,81203,1457,0.015,0.345,0.0,0.0,76.4
23050,39375,422,0.0,0.258,0.0,0.0,70.0
23055,53725,950,0.0,0.769,0.0,0.0,74.2
23056,104028,192,0.0,0.473,0.0,0.0,65.9
23059,153719,41172,0.027,0.856,7.0,0.17,93.7
23060,106685,36111,0.033,0.877,13.0,0.36,93.1
23061,91547,23219,0.036,0.675,0.0,0.0,90.8
23062,49637,1862,0.0,0.739,0.0,0.0,77.7
23063,100417,5728,0.009,0.378,0.0,0.0,83.5
23065,76631,1579,0.034,0.388,0.0,0.0,76.8
23066,91210,584,0.0,0.715,0.0,0.0,71.6
23068,113470,207,0.0,1.0,0.0,0.0,66.3
23069,81667,3389,0.022,0.374,0.0,0.0,80.8
23070,132532,615,0.0,0.737,0.0,0.0,71.9
23071,86912,1970,0.06,0.681,0.0,0.0,78.0
23072,71886,13069,0.035,0.759,0.0,0.0,87.8
23075,50947,8235,0.054,0.728,0.0,0.0,85.4
23076,104470,537,0.122,0.775,0.0,0.0,71.2
23079,61615,491,0.0,0.127,0.0,0.0,70.7
23081,-666666666,0,-6666666.66,,0.0,0.0,0.0
23083,78293,2384,0.017,0.381,0.0,0.0,78.9
23084,58021,1282,0.088,0.536,0.0,0.0,75.7
23085,-666666666,390,0.087,0.373,0.0,0.0,31.0
23086,82244,3560,0.09,0.307,0.0,0.0,81.0
23089,102929,4807,0.016,0.637,0.0,0.0,82.6
23091,55179,588,0.0,0.133,0.0,0.0,71.7
23092,-666666666,807,0.0,0.469,0.0,0.0,34.8
23093,67645,14243,0.072,0.431,0.0,0.0,88.2
23102,114444,3323,0.051,0.689,0.0,0.0,80.7
23103,134563,6657,0.026,0.824,0.0,0.0,84.3
23106,56509,877,0.0,0.155,0.0,0.0,73.8
23108,125972,45,0.0,0.348,0.0,0.0,58.4
23109,69418,2525,0.141,0.657,0.0,0.0,79.2
23110,71274,706,0.016,0.443,0.0,0.0,72.6
23111,96736,37699,0.025,0.732,0.0,0.0,93.3
23112,117716,56364,0.048,0.871,15.0,0.266,95.4
23113,150673,26558,0.023,0.911,4.0,0.151,91.5
23114,108770,21572,0.023,0.891,3.0,0.139,90.4
23116,139029,34058,0.03,0.844,3.0,0.088,92.8
23117,85786,10772,0.06,0.299,0.0,0.0,86.8
23119,66786,181,0.0,1.0,0.0,0.0,65.6
23120,166676,17240,0.048,0.882,0.0,0.0,89.2
23123,65288,1934,0.105,0.522,0.0,0.0,77.9
23124,130203,4913,0.003,0.77,0.0,0.0,82.7
23126,64479,394,0.0,0.377,0.0,0.0,69.6
23128,-666666666,353,0.0,0.393,0.0,0.0,30.5
23129,138365,394,0.0,0.465,0.0,0.0,69.6
23130,-666666666,69,0.0,0.821,0.0,0.0,22.1
23138,76306,1066,0.0,0.614,0.0,0.0,74.8
23139,109231,27085,0.031,0.678,4.0,0.148,91.6
23140,99107,7533,0.032,0.618,0.0,0.0,84.9
23141,117076,7795,0.047,0.752,0.0,0.0,85.1
23146,110893,3300,0.013,0.42,0.0,0.0,80.6
23147,-666666666,0,-6666666.66,,0.0,0.0,0.0
23148,78005,1472,0.125,0.321,0.0,0.0,76.4
23149,97016,2535,0.013,0.364,0.0,0.0,79.3
23150,76184,12152,0.045,0.754,0.0,0.0,87.4
23153,133750,1303,0.0,0.742,0.0,0.0,75.8
23156,-666666666,1249,0.024,0.478,0.0,0.0,37.0
23160,-666666666,1325,0.0,,0.0,0.0,37.4
23161,-666666666,208,0.0,0.34,0.0,0.0,27.8
23163,49297,92,0.0,1.0,0.0,0.0,62.1
23168,128135,8783,0.046,0.82,0.0,0.0,85.7
23169,70833,975,0.1,0.629,0.0,0.0,74.3
23173,-666666666,2172,0.144,,0.0,0.0,39.9
23175,51522,1750,0.018,0.638,0.0,0.0,77.3
23176,73617,608,0.0,0.921,0.0,0.0,71.9
23177,92992,611,0.0,0.033,0.0,0.0,71.9
23180,67365,581,0.142,0.412,0.0,0.0,71.6
23181,94531,5386,0.01,0.443,0.0,0.0,83.2
23185,103507,54411,0.051,0.829,13.0,0.239,95.2
23188,101088,45342,0.039,0.841,0.0,0.0,94.2
23192,98682,6445,0.02,0.49,0.0,0.0,84.1
23219,62533,3856,0.039,0.652,50.0,12.967,81.4
23220,56681,34524,0.073,0.731,26.0,0.753,92.8
23221,97006,14180,0.022,0.873,0.0,0.0,88.2
23222,58105,26809,0.061,0.73,0.0,0.0,91.5
23223,56518,56569,0.057,0.649,28.0,0.495,95.4
23224,49263,39010,0.074,0.661,0.0,0.0,93.5
23225,60865,42223,0.058,0.77,18.0,0.426,93.9
23226,126554,15764,0.018,0.874,5.0,0.317,88.8
23227,70537,25574,0.063,0.692,0.0,0.0,91.3
23228,65650,36435,0.035,0.768,3.0,0.082,93.1
23229,102415,35883,0.04,0.832,0.0,0.0,93.0
23230,71189,8304,0.038,0.777,32.0,3.854,85.4
23231,74245,37949,0.052,0.732,3.0,0.079,93.3
23233,117500,31775,0.033,0.893,8.0,0.252,92.4
23234,63630,46284,0.066,0.721,0.0,0.0,94.3
23235,89959,33207,0.044,0.826,13.0,0.391,92.6
23236,109338,27118,0.027,0.861,4.0,0.148,91.6
23237,77769,28262,0.047,0.792,0.0,0.0,91.8
23238,97286,25893,0.037,0.863,5.0,0.193,91.3
23250,-666666666,0,-6666666.66,,0.0,0.0,0.0
23284,-666666666,2239,0.288,1.0,0.0,0.0,40.1
23294,66587,19377,0.037,0.769,0.0,0.0,89.8
23298,-666666666,170,0.0,,0.0,0.0,26.7
23301,49342,2314,0.058,0.351,0.0,0.0,78.8
23302,-666666666,0,-6666666.66,,0.0,0.0,0.0
23303,146875,370,0.14,0.659,0.0,0.0,69.3
23304,-666666666,11,0.0,1.0,0.0,0.0,12.9
23306,51083,1122,0.0,0.605,0.0,0.0,75.0
23307,43350,652,0.073,0.525,0.0,0.0,72.2
23308,71298,2118,0.016,0.499,0.0,0.0,78.3
23310,53482,4934,0.051,0.561,0.0,0.0,82.7
23314,110827,9795,0.084,0.822,0.0,0.0,86.3
23315,72321,1599,0.0,0.47,0.0,0.0,76.9
23316,93750,71,0.0,0.55,0.0,0.0,60.8
23320,81736,59626,0.05,0.81,24.0,0.403,95.7
23321,98257,39469,0.04,0.795,3.0,0.076,93.5
23322,133522,66079,0.041,0.855,11.0,0.166,96.2
23323,105912,43383,0.059,0.775,0.0,0.0,94.0
23324,57774,23684,0.083,0.605,0.0,0.0,90.9
23325,73666,19236,0.037,0.797,0.0,0.0,89.8
23336,63264,3323,0.082,0.719,0.0,0.0,80.7
23337,84138,582,0.042,0.691,0.0,0.0,71.6
23347,84479,488,0.0,0.67,0.0,0.0,70.7
23350,51667,2993,0.035,0.478,0.0,0.0,80.1
23354,152931,472,0.0,0.51,0.0,0.0,70.5
23356,98934,1738,0.097,0.426,0.0,0.0,77.3
23357,32798,796,0.134,0.337,0.0,0.0,73.2
23358,76042,279,0.258,0.0,0.0,0.0,67.8
23359,68509,920,0.002,0.388,0.0,0.0,74.0
23389,-666666666,87,-6666666.66,1.0,0.0,0.0,23.3
23395,-666666666,479,0.0,0.38,0.0,0.0,32.1
23398,-666666666,20,0.0,1.0,0.0,0.0,15.8
23401,33750,271,0.0,0.875,0.0,0.0,67.7
23405,59500,1295,0.027,0.388,0.0,0.0,75.8
23407,69975,739,0.0,0.242,0.0,0.0,72.9
23408,-666666666,0,-6666666.66,,0.0,0.0,0.0
23409,62969,90,0.0,0.0,0.0,0.0,62.0
23410,50313,2393,0.047,0.629,0.0,0.0,79.0
23413,44167,868,0.02,0.474,0.0,0.0,73.7
23414,-666666666,0,-6666666.66,,0.0,0.0,0.0
23415,41886,2140,0.0,0.562,0.0,0.0,78.4
23416,-666666666,96,0.5,0.0,0.0,0.0,23.8
23417,71207,3862,0.031,0.633,0.0,0.0,81.4
23418,57083,742,0.058,0.601,0.0,0.0,72.9
23420,53883,2686,0.008,0.424,0.0,0.0,79.6
23421,57344,3917,0.006,0.514,0.0,0.0,81.5
23422,85625,195,0.0,0.787,0.0,0.0,66.0
23423,54143,288,0.0,0.722,0.0,0.0,68.0
23426,-666666666,10,-6666666.66,0.0,0.0,0.0,12.5
23427,40313,233,0.0,0.422,0.0,0.0,66.9
23430,103580,19057,0.036,0.652,0.0,0.0,89.7
23432,126000,1405,0.09,0.7,0.0,0.0,76.2
23433,151500,1424,0.021,0.946,0.0,0.0,76.3
23434,75798,52556,0.065,0.679,0.0,0.0,95.0
23435,107833,33401,0.042,0.809,0.0,0.0,92.7
23436,194531,873,0.02,0.772,0.0,0.0,73.7
23437,74513,5088,0.025,0.375,0.0,0.0,82.9
23438,91667,1620,0.027,0.352,0.0,0.0,76.9
23440,33405,240,0.079,0.116,0.0,0.0,67.0
23441,-666666666,0,-6666666.66,,0.0,0.0,0.0
23442,30500,886,0.052,0.569,0.0,0.0,73.8
23451,97945,44641,0.032,0.812,17.0,0.381,94.2
23452,77327,57995,0.059,0.812,11.0,0.19,95.5
23453,90680,34545,0.042,0.864,0.0,0.0,92.8
23454,97835,57773,0.044,0.865,23.0,0.398,95.5
23455,88223,50501,0.036,0.85,4.0,0.079,94.8
23456,128403,60744,0.036,0.92,0.0,0.0,95.8
23457,109750,4927,0.027,0.802,0.0,0.0,82.7
23459,-666666666,1442,0.0,,0.0,0.0,37.8
23460,-666666666,1250,0.0,,0.0,0.0,37.0
23461,-666666666,892,0.0,,0.0,0.0,35.3
23462,69680,67066,0.045,0.832,12.0,0.179,96.3
23464,89790,75290,0.047,0.831,3.0,0.04,96.9
23480,42188,368,0.084,0.518,0.0,0.0,69.2
23486,-666666666,322,0.114,0.828,0.0,0.0,30.0
23487,72517,6238,0.03,0.437,0.0,0.0,83.9
23488,-666666666,42,0.0,0.0,0.0,0.0,19.5
23502,66467,19836,0.059,0.719,0.0,0.0,89.9
23503,62428,30559,0.041,0.729,0.0,0.0,92.2
23504,43156,24052,0.138,0.599,0.0,0.0,90.9
23505,55678,28983,0.077,0.726,0.0,0.0,91.9
23507,107650,6515,0.031,0.859,3.0,0.46,84.2
23508,74524,20119,0.061,0.784,0.0,0.0,90.0
23509,70715,12912,0.066,0.757,0.0,0.0,87.7
23510,75621,9240,0.048,0.77,25.0,2.706,86.0
23511,70139,10024,0.218,0.806,0.0,0.0,86.4
23513,66875,29962,0.053,0.689,0.0,0.0,92.1
23517,63556,4550,0.035,0.714,9.0,1.978,82.3
23518,73899,28957,0.034,0.772,0.0,0.0,91.9
23523,37189,7698,0.06,0.605,0.0,0.0,85.0
23551,-666666666,1630,0.0,0.0,0.0,0.0,38.4
23601,71345,26557,0.042,0.75,0.0,0.0,91.5
23602,72487,42699,0.05,0.805,0.0,0.0,93.9
23603,85762,3428,0.094,0.816,0.0,0.0,80.8
23604,73472,4768,0.074,0.852,0.0,0.0,82.5
23605,52899,13334,0.064,0.74,0.0,0.0,87.9
23606,69921,29899,0.047,0.767,3.0,0.1,92.1
23607,42904,23028,0.104,0.592,0.0,0.0,90.7
23608,67556,43841,0.064,0.75,0.0,0.0,94.1
23651,102917,415,0.0,0.898,0.0,0.0,69.9
23661,66760,14141,0.051,0.764,0.0,0.0,88.2
23662,120919,12556,0.018,0.857,0.0,0.0,87.6
23663,59397,14599,0.061,0.767,0.0,0.0,88.4
23664,81667,10175,0.051,0.818,0.0,0.0,86.5
23665,74974,6071,0.0,0.856,0.0,0.0,83.8
23666,70798,53226,0.061,0.788,0.0,0.0,95.1
23667,-666666666,61,0.667,,0.0,0.0,21.4
23668,-666666666,752,0.203,,0.0,0.0,34.4
23669,66999,39730,0.07,0.766,0.0,0.0,93.6
23681,-666666666,0,-6666666.66,,0.0,0.0,0.0
23690,102417,4948,0.076,0.746,0.0,0.0,82.7
23691,-666666666,492,-6666666.66,1.0,0.0,0.0,32.2
23692,106668,19208,0.046,0.831,0.0,0.0,89.8
23693,116528,23208,0.026,0.865,0.0,0.0,90.8
23696,138409,3987,0.01,0.851,0.0,0.0,81.6
23701,63389,24430,0.072,0.609,0.0,0.0,91.0
23702,48288,12087,0.084,0.587,0.0,0.0,87.4
23703,75804,26364,0.043,0.789,0.0,0.0,91.4
23704,44739,19235,0.095,0.588,0.0,0.0,89.8
23707,51070,14311,0.047,0.618,0.0,0.0,88.3
23708,-666666666,316,0.0,1.0,0.0,0.0,29.9
23709,-666666666,503,-6666666.66,,0.0,0.0,32.3
23801,81105,8318,0.284,0.842,0.0,0.0,85.4
23803,55820,41794,0.112,0.658,0.0,0.0,93.8
23805,65811,21385,0.064,0.67,0.0,0.0,90.3
23821,47639,1894,0.028,0.334,0.0,0.0,77.7
